date,SITEVISITID,SITE,ISLAND,sst,summer_mean,winter_mean,summer_sd,winter_sd,hot_snap,cold_snap,accumulated_hot_snap,accumulated_cold_snap,accumulated_hot_snap_week,accumulated_cold_snap_week
1985-05-02,NA,NA,NA,26.858666737874348,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-03,NA,NA,NA,26.819666608174643,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-04,NA,NA,NA,26.584333419799805,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-05,NA,NA,NA,26.806333351135255,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-06,NA,NA,NA,27.022666676839194,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-07,NA,NA,NA,27.22400010426839,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-08,NA,NA,NA,27.17899996439616,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-09,NA,NA,NA,26.788666661580404,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-10,NA,NA,NA,25.823333422342937,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-11,NA,NA,NA,25.66466668446859,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-12,NA,NA,NA,25.448333168029784,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-13,NA,NA,NA,25.528333282470705,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-14,NA,NA,NA,25.443999989827475,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-15,NA,NA,NA,25.618999989827476,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-16,NA,NA,NA,25.910000038146972,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-17,NA,NA,NA,26.407999801635743,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-18,NA,NA,NA,26.293666776021322,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-19,NA,NA,NA,26.608333269755047,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-20,NA,NA,NA,26.69099979400635,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-21,NA,NA,NA,26.776333363850913,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-22,NA,NA,NA,26.76766700744629,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-23,NA,NA,NA,27.04666665395101,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-24,NA,NA,NA,27.239666493733726,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-25,NA,NA,NA,27.522666867574056,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-26,NA,NA,NA,27.6660000483195,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-27,NA,NA,NA,27.768000411987305,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-28,NA,NA,NA,27.465999348958334,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-29,NA,NA,NA,27.387666702270508,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-30,NA,NA,NA,26.754999923706055,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-05-31,NA,NA,NA,26.71433334350586,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-06-01,NA,NA,NA,26.835000038146973,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-06-02,NA,NA,NA,27.346333567301432,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-06-03,NA,NA,NA,27.427666918436685,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-06-04,NA,NA,NA,27.43800048828125,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-06-05,NA,NA,NA,27.108000564575196,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
1985-06-06,NA,NA,NA,26.861666615804037,27.63449343652948,26.7340369390983,0.9405594546044707,1.4106623936880531,0,0,0,-3.926663683533434,0,-3.926663683533434
