date,SST,climatology,sd,SSTA,HSNAP,HSNAP_accumulation,unique_week_id,HSNAP_accumulation_per_week
1987-01-21,29.62666670481364,27.708169643054948,0.9007335900032085,1.9184970617586927,1.017763471755483,30.24801129754752,107,30.246916052549498
1987-01-22,29.684666633605957,27.708169643054948,0.9007335900032085,1.9764969905510092,1.0757634005477996,31.32377469809532,107,30.246916052549498
1987-01-23,29.543666776021322,27.708169643054948,0.9007335900032085,1.835497132966374,0.9347635429631644,32.25853824105849,107,30.246916052549498
1987-01-24,29.208333333333332,27.708169643054948,0.9007335900032085,1.5001636902783844,0.5994301002751747,32.85796834133366,107,30.246916052549498
1987-01-25,29.679666582743327,27.708169643054948,0.9007335900032085,1.9714969396883788,1.0707633496851692,33.928731691018825,108,35.904783859912506
1987-01-26,29.550333340962727,27.708169643054948,0.9007335900032085,1.842163697907779,0.9414301079045693,34.8701617989234,108,35.904783859912506
1987-01-27,29.365666643778482,27.708169643054948,0.9007335900032085,1.6574970007235343,0.7567634107203247,35.62692520964372,108,35.904783859912506
1987-01-28,28.706333351135253,27.708169643054948,0.9007335900032085,0.9981637080803054,0.09743011807709578,35.724355327720815,108,35.904783859912506
1987-01-29,29.22333329518636,27.708169643054948,0.9007335900032085,1.5151636521314131,0.6144300621282035,36.33878538984902,108,35.904783859912506
1987-01-30,29.30733331044515,27.708169643054948,0.9007335900032085,1.5991636673902008,0.6984300773869911,37.03721546723601,108,35.904783859912506
1987-01-31,29.37899990081787,27.708169643054948,0.9007335900032085,1.6708302577629226,0.770096667759713,37.807312134995726,108,35.904783859912506
1987-02-01,29.088333384195963,27.708169643054948,0.9007335900032085,1.3801637411410148,0.4794301511378052,38.28674228613353,109,38.73022773484651
1987-02-02,28.899000040690105,27.708169643054948,0.9007335900032085,1.1908303976351569,0.29009680763194723,38.57683909376548,109,38.73022773484651
1987-02-03,28.881666692097983,27.708169643054948,0.9007335900032085,1.1734970490430356,0.272763459039826,38.84960255280531,109,38.73022773484651
1987-02-04,28.533000055948893,27.708169643054948,0.9007335900032085,0.8248304128939452,0,38.84960255280531,109,38.73022773484651
1987-02-05,28.140666643778484,27.708169643054948,0.9007335900032085,0.4324970007235365,0,38.84960255280531,109,38.73022773484651
1987-02-06,28.11566670735677,27.708169643054948,0.9007335900032085,0.40749706430182187,0,38.84960255280531,109,38.73022773484651
1987-02-07,28.523666763305663,27.708169643054948,0.9007335900032085,0.8154971202507149,0,38.84960255280531,109,38.73022773484651
1987-02-08,28.483000055948892,27.708169643054948,0.9007335900032085,0.7748304128939445,0,38.84960255280531,110,39.097808437276804
1987-02-09,28.45599994659424,27.708169643054948,0.9007335900032085,0.7478303035392919,0,38.84960255280531,110,39.097808437276804
1987-02-10,28.925333340962727,27.708169643054948,0.9007335900032085,1.217163697907779,0.31643010790456927,39.166032660709874,110,39.097808437276804
1987-02-11,28.388333320617676,27.708169643054948,0.9007335900032085,0.680163677562728,0,39.166032660709874,110,39.097808437276804
1987-02-12,28.660666783650715,27.708169643054948,0.9007335900032085,0.9524971405957672,0.05176355059255755,39.21779621130243,110,39.097808437276804
1987-02-13,28.563999875386557,27.708169643054948,0.9007335900032085,0.8558302323316092,0,39.21779621130243,110,39.097808437276804
